,sampleID,Variable,value,Unit,AdjunctCulture,Age[d],Experiment,MilkTreatment,Prefix,SampleNumber,SampleType,Season,Semester,SubExperiment,Trial,production_date,variable
0,EH_301_cheese_24h,Citric acid,4.1,mmol/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
1,EH_301_cheese_24h,D-lactic acid,0.0,mmol/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
2,EH_301_cheese_24h,Dry loss,446.0,g/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
4,EH_301_cheese_24h,Dry matter,54.19,g/100g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
5,EH_301_cheese_24h,L-Lactic acid,165.3,mmol/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
6,EH_301_cheese_24h,L-Lactic acid proportion of TLA,100.0,%,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
7,EH_301_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
8,EH_301_cheese_24h,Lactic acid (total),165.3,mmol/kg,None,1,Liebefeld,raw,,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
9,EH_301_cheese_24h,pH value,4.95,None,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
10,EH_302_cheese_24h,Citric acid,4.4,mmol/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
11,EH_302_cheese_24h,D-lactic acid,0.0,mmol/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
12,EH_302_cheese_24h,Dry loss,450.0,g/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
14,EH_302_cheese_24h,Dry matter,54.19,g/100g,None,1,Liebefeld,therm.,None,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
15,EH_302_cheese_24h,L-Lactic acid,158.9,mmol/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
16,EH_302_cheese_24h,L-Lactic acid proportion of TLA,100.0,%,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
17,EH_302_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
18,EH_302_cheese_24h,Lactic acid (total),158.9,mmol/kg,None,1,Liebefeld,therm.,,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
19,EH_302_cheese_24h,pH value,4.96,None,None,1,Liebefeld,therm.,None,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
20,EH_303_cheese_24h,Citric acid,3.4,mmol/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
21,EH_303_cheese_24h,D-lactic acid,1.8,mmol/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
22,EH_303_cheese_24h,Dry loss,449.0,g/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
24,EH_303_cheese_24h,Dry matter,53.78,g/100g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
25,EH_303_cheese_24h,L-Lactic acid,153.3,mmol/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
26,EH_303_cheese_24h,L-Lactic acid proportion of TLA,98.9,%,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
27,EH_303_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
28,EH_303_cheese_24h,Lactic acid (total),155.1,mmol/kg,eRM.y ,1,Liebefeld,raw,,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
29,EH_303_cheese_24h,pH value,4.98,None,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
30,EH_304_cheese_24h,Citric acid,3.6,mmol/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
31,EH_304_cheese_24h,D-lactic acid,1.8,mmol/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
32,EH_304_cheese_24h,Dry loss,457.0,g/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
33,EH_304_cheese_24h,L-Lactic acid,154.8,mmol/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
34,EH_304_cheese_24h,L-Lactic acid proportion of TLA,98.9,%,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
35,EH_304_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
36,EH_304_cheese_24h,Lactic acid (total),156.6,mmol/kg,eRM.H.y,1,Liebefeld,raw,,304,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
37,EH_305_cheese_24h,Citric acid,3.4,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
38,EH_305_cheese_24h,D-lactic acid,0.0,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
39,EH_305_cheese_24h,Dry loss,447.0,g/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
41,EH_305_cheese_24h,Dry matter,54.25,g/100g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
42,EH_305_cheese_24h,L-Lactic acid,153.1,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
43,EH_305_cheese_24h,L-Lactic acid proportion of TLA,100.0,%,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
44,EH_305_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
45,EH_305_cheese_24h,Lactic acid (total),153.1,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
46,EH_305_cheese_24h,pH value,4.99,None,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
47,EH_306_cheese_24h,Citric acid,2.9,mmol/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
48,EH_306_cheese_24h,D-lactic acid,8.9,mmol/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
49,EH_306_cheese_24h,Dry loss,447.0,g/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
51,EH_306_cheese_24h,Dry matter,54.4,g/100g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
52,EH_306_cheese_24h,L-Lactic acid,155.8,mmol/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
53,EH_306_cheese_24h,L-Lactic acid proportion of TLA,94.6,%,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
54,EH_306_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
55,EH_306_cheese_24h,Lactic acid (total),164.7,mmol/kg,eRM.o,1,Liebefeld,raw,,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
56,EH_306_cheese_24h,pH value,5.0,None,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
57,EH_307_cheese_24h,Citric acid,3.3,mmol/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
58,EH_307_cheese_24h,D-lactic acid,9.5,mmol/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
59,EH_307_cheese_24h,Dry loss,462.0,g/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
61,EH_307_cheese_24h,Dry matter,53.92,g/100g,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
62,EH_307_cheese_24h,L-Lactic acid,152.1,mmol/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
63,EH_307_cheese_24h,L-Lactic acid proportion of TLA,94.1,%,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
64,EH_307_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
65,EH_307_cheese_24h,Lactic acid (total),161.6,mmol/kg,eRM.H.o,1,Liebefeld,raw,,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
66,EH_307_cheese_24h,pH value,5.0,None,eRM.H.o,1,Liebefeld,raw,None,307,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
67,EH_308_cheese_24h,Citric acid,3.1,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Citric_acid_[mmol/kg]
68,EH_308_cheese_24h,D-lactic acid,8.0,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,D-lactic_acid_[mmol/kg]
69,EH_308_cheese_24h,Dry loss,455.0,g/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_loss_[g/kg]
71,EH_308_cheese_24h,Dry matter,55.09,g/100g,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Dry_matter
72,EH_308_cheese_24h,L-Lactic acid,152.5,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_[mmol/kg]
73,EH_308_cheese_24h,L-Lactic acid proportion of TLA,95.0,%,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-Lactic_acid_proportion_of_TLA_[%]
74,EH_308_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,L-leucine_aminopeptidase_(LAP)_[IU/kg]
75,EH_308_cheese_24h,Lactic acid (total),160.5,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactic_acid_(total)_[mmol/kg]
76,EH_308_cheese_24h,pH value,4.98,None,eRM.HS.o,1,Liebefeld,raw,None,308,cheese,spring,summer,3.1,20-22-83,2022-05-04,pH value
77,EH_309_cheese_24h,Citric acid,4.2,mmol/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
78,EH_309_cheese_24h,D-lactic acid,0.0,mmol/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
79,EH_309_cheese_24h,Dry loss,429.0,g/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
81,EH_309_cheese_24h,Dry matter,57.64,g/100g,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
82,EH_309_cheese_24h,L-Lactic acid,158.3,mmol/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
83,EH_309_cheese_24h,L-Lactic acid proportion of TLA,100.0,%,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
84,EH_309_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
85,EH_309_cheese_24h,Lactic acid (total),158.3,mmol/kg,None,1,Liebefeld,raw,,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
86,EH_309_cheese_24h,pH value,5.02,None,None,1,Liebefeld,raw,None,309,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
87,EH_310_cheese_24h,Citric acid,2.4,mmol/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
88,EH_310_cheese_24h,D-lactic acid,12.2,mmol/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
89,EH_310_cheese_24h,Dry loss,432.0,g/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
91,EH_310_cheese_24h,Dry matter,58.24,g/100g,None,1,Liebefeld,therm.,None,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
92,EH_310_cheese_24h,L-Lactic acid,141.1,mmol/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
93,EH_310_cheese_24h,L-Lactic acid proportion of TLA,92.1,%,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
94,EH_310_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
95,EH_310_cheese_24h,Lactic acid (total),153.2,mmol/kg,None,1,Liebefeld,therm.,,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
96,EH_310_cheese_24h,pH value,5.08,None,None,1,Liebefeld,therm.,None,310,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
97,EH_311_cheese_24h,Citric acid,2.9,mmol/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
98,EH_311_cheese_24h,D-lactic acid,8.1,mmol/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
99,EH_311_cheese_24h,Dry loss,418.0,g/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
101,EH_311_cheese_24h,Dry matter,57.85,g/100g,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
102,EH_311_cheese_24h,L-Lactic acid,143.9,mmol/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
103,EH_311_cheese_24h,L-Lactic acid proportion of TLA,94.7,%,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
104,EH_311_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
105,EH_311_cheese_24h,Lactic acid (total),152.0,mmol/kg,eRM.y ,1,Liebefeld,raw,,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
106,EH_311_cheese_24h,pH value,5.07,None,eRM.y ,1,Liebefeld,raw,None,311,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
107,EH_312_cheese_24h,Citric acid,2.8,mmol/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
108,EH_312_cheese_24h,D-lactic acid,8.5,mmol/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
109,EH_312_cheese_24h,Dry loss,434.0,g/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
111,EH_312_cheese_24h,Dry matter,56.62,g/100g,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
112,EH_312_cheese_24h,L-Lactic acid,151.6,mmol/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
113,EH_312_cheese_24h,L-Lactic acid proportion of TLA,94.7,%,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
114,EH_312_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
115,EH_312_cheese_24h,Lactic acid (total),160.1,mmol/kg,eRM.H.y,1,Liebefeld,raw,,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
116,EH_312_cheese_24h,pH value,5.04,None,eRM.H.y,1,Liebefeld,raw,None,312,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
117,EH_313_cheese_24h,Citric acid,3.3,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
118,EH_313_cheese_24h,D-lactic acid,1.9,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
119,EH_313_cheese_24h,Dry loss,436.0,g/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
121,EH_313_cheese_24h,Dry matter,57.0,g/100g,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
122,EH_313_cheese_24h,L-Lactic acid,155.2,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
123,EH_313_cheese_24h,L-Lactic acid proportion of TLA,98.8,%,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
124,EH_313_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
125,EH_313_cheese_24h,Lactic acid (total),157.1,mmol/kg,eRM.HS.y,1,Liebefeld,raw,,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
126,EH_313_cheese_24h,pH value,5.02,None,eRM.HS.y,1,Liebefeld,raw,None,313,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
127,EH_314_cheese_24h,Citric acid,2.8,mmol/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
128,EH_314_cheese_24h,D-lactic acid,9.3,mmol/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
129,EH_314_cheese_24h,Dry loss,434.0,g/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
131,EH_314_cheese_24h,Dry matter,56.96,g/100g,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
132,EH_314_cheese_24h,L-Lactic acid,151.2,mmol/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
133,EH_314_cheese_24h,L-Lactic acid proportion of TLA,94.2,%,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
134,EH_314_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
135,EH_314_cheese_24h,Lactic acid (total),160.5,mmol/kg,eRM.o,1,Liebefeld,raw,,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
136,EH_314_cheese_24h,pH value,5.05,None,eRM.o,1,Liebefeld,raw,None,314,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
137,EH_315_cheese_24h,Citric acid,2.8,mmol/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
138,EH_315_cheese_24h,D-lactic acid,13.1,mmol/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
139,EH_315_cheese_24h,Dry loss,433.0,g/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
141,EH_315_cheese_24h,Dry matter,58.17,g/100g,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
142,EH_315_cheese_24h,L-Lactic acid,148.3,mmol/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
143,EH_315_cheese_24h,L-Lactic acid proportion of TLA,91.9,%,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
144,EH_315_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
145,EH_315_cheese_24h,Lactic acid (total),161.4,mmol/kg,eRM.H.o,1,Liebefeld,raw,,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
146,EH_315_cheese_24h,pH value,5.04,None,eRM.H.o,1,Liebefeld,raw,None,315,cheese,spring,summer,3.2,20-22-83,2022-05-05,pH value
147,EH_316_cheese_24h,Citric acid,3.1,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Citric_acid_[mmol/kg]
148,EH_316_cheese_24h,D-lactic acid,9.0,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,D-lactic_acid_[mmol/kg]
149,EH_316_cheese_24h,Dry loss,427.0,g/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_loss_[g/kg]
151,EH_316_cheese_24h,Dry matter,58.73,g/100g,eRM.HS.o,1,Liebefeld,raw,None,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Dry_matter
152,EH_316_cheese_24h,L-Lactic acid,146.9,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_[mmol/kg]
153,EH_316_cheese_24h,L-Lactic acid proportion of TLA,94.2,%,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-Lactic_acid_proportion_of_TLA_[%]
154,EH_316_cheese_24h,L-leucine aminopeptidase (LAP),0.0,IU/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,L-leucine_aminopeptidase_(LAP)_[IU/kg]
155,EH_316_cheese_24h,Lactic acid (total),155.9,mmol/kg,eRM.HS.o,1,Liebefeld,raw,,316,cheese,spring,summer,3.2,20-22-83,2022-05-05,Lactic_acid_(total)_[mmol/kg]
